Delay (milliseconds)
62.90459632873535
62.62397766113281
83.41336250305176
76.94482803344727
62.84976005554199
106.75334930419922
64.47935104370117
64.10050392150879
63.50207328796387
64.43619728088379
64.20159339904785
65.62042236328125
63.44270706176758
70.31702995300293
68.77374649047852
65.16361236572266
105.74841499328613
63.660383224487305
63.37237358093262
63.59672546386719
63.523054122924805
105.42464256286621
63.6289119720459
66.22457504272461
63.24911117553711
63.706398010253906
63.7664794921875
65.18912315368652
101.56512260437012
63.44127655029297
63.886165618896484
64.2707347869873
66.02644920349121
64.66245651245117
128.0679702758789
65.04440307617188
72.89767265319824
67.5649642944336
145.97320556640625
93.3375358581543
63.43245506286621
62.83688545227051
64.87131118774414
71.86627388000488
64.30315971374512
148.42653274536133
63.75455856323242
76.06101036071777
104.6297550201416
69.0603256225586
65.60707092285156
79.18381690979004
64.29910659790039
63.43960762023926
64.971923828125
65.0172233581543
63.11655044555664
63.9042854309082
64.26715850830078
63.98749351501465
64.02468681335449
105.16214370727539
64.18490409851074
64.85271453857422
63.8890266418457
64.90230560302734
63.54784965515137
63.982248306274414
64.9878978729248
63.97652626037598
63.34877014160156
68.10617446899414
63.59720230102539
64.78452682495117
75.16074180603027
63.64274024963379
63.639163970947266
65.1237964630127
63.208580017089844
65.14286994934082
64.89968299865723
63.52686882019043
74.83816146850586
63.588619232177734
63.64774703979492
63.37904930114746
62.786102294921875
75.34575462341309
63.01140785217285
63.34829330444336
63.30537796020508
63.774824142456055
65.26947021484375
65.41657447814941
63.73405456542969
64.2087459564209
63.83228302001953
64.09692764282227
62.99471855163574
63.166141510009766
